municipio,provincia,municipio_nombre_humano,precio_m2_venta,num_casas_venta
Pallejà,Barcelona,Pallejà,1888.89,123
Palma,Illes Balears,Palma,-,-
Palma d'Ebre (La),Tarragona,La Palma d'Ebre,-,-
Palma de Cervelló (La),Barcelona,La Palma de Cervelló,2078.8,32
Palma de Gandía,Valencia,Palma de Gandía,705.59,101
Palma del Condado (La),Huelva,La Palma del Condado,735.0,73
Palma del Río,Córdoba,Palma del Río,984.49,191
Pálmaces de Jadraque,Guadalajara,Pálmaces de Jadraque,0,0
Palmar de Troya (El),Sevilla,El Palmar de Troya,-,-
Palmas de Gran Canaria (Las),Las Palmas,Las Palmas de Gran Canaria,2614.53,2495
Palmera,Valencia,Palmera,1000.0,18
Palo,Huesca,Palo,0,0
Palol de Revardit,Girona,Palol de Revardit,1015.02,6
Palomar (el),Valencia,El Palomar,227.68,18
Palomar de Arroyos,Teruel,Palomar de Arroyos,-,-
Palomares del Campo,Cuenca,Palomares del Campo,364.7,7
Palomares del Río,Sevilla,Palomares del Río,1692.55,54
Palomas,Badajoz,Palomas,333.33,1
Palomeque,Toledo,Palomeque,754.93,21
Palomera,Cuenca,Palomera,893.57,9
Palomero,Cáceres,Palomero,197.37,1
Palos de la Frontera,Huelva,Palos de la Frontera,1435.48,31
Pals,Girona,Pals,2371.67,286
Pampaneira,Granada,Pampaneira,1210.69,4
Pampliega,Burgos,Pampliega,388.7,10
Pamplona/Iruña,Navarra,Pamplona,-,-
Pancorbo,Burgos,Pancorbo,548.26,21
Pancrudo,Teruel,Pancrudo,-,-
Paniza,Zaragoza,Paniza,-,-
Panticosa,Huesca,Panticosa,2566.52,41
Pantoja,Toledo,Pantoja,753.52,27
Pantón,Lugo,Pantón,328.79,33
Papatrigo,Ávila,Papatrigo,0,0
Papiol (El),Barcelona,El Papiol,2505.77,40
Paracuellos,Cuenca,Paracuellos,222.73,1
Paracuellos de Jarama,Madrid,Paracuellos de Jarama,2293.32,89
Paracuellos de Jiloca,Zaragoza,Paracuellos de Jiloca,-,-
Paracuellos de la Ribera,Zaragoza,Paracuellos de la Ribera,-,-
Parada de Arriba,Salamanca,Parada de Arriba,-,-
Parada de Rubiales,Salamanca,Parada de Rubiales,-,-
Parada de Sil,Ourense,Parada de Sil,419.46,19
Paradas,Sevilla,Paradas,-,-
Paradela,Lugo,Paradela,606.39,19
Paradinas de San Juan,Salamanca,Paradinas de San Juan,-,-
Páramo (O),Lugo,O Páramo,864.37,8
Páramo de Boedo,Palencia,Páramo de Boedo,0,0
Páramo del Sil,León,Páramo del Sil,283.23,16
Parauta,Málaga,Parauta,751.36,9
Parcent,Alicante,Parcent,1976.21,35
Pardilla,Burgos,Pardilla,0,0
Pardines,Girona,Pardines,1058.3,4
Pardos,Guadalajara,Pardos,122.22,1
Paredes,Cuenca,Paredes,0,0
Paredes de Escalona,Toledo,Paredes de Escalona,-,-
Paredes de Nava,Palencia,Paredes de Nava,519.42,30
Paredes de Sigüenza,Guadalajara,Paredes de Sigüenza,-,-
Pareja,Guadalajara,Pareja,1646.46,67
Parets del Vallès,Barcelona,Parets del Vallès,2814.04,114
Parla,Madrid,Parla,1586.67,639
Parlavà,Girona,Parlavà,-,-
Parra (La),Badajoz,La Parra,398.12,6
Parra de las Vegas (La),Cuenca,La Parra de las Vegas,0,0
Parral (El),Ávila,El Parral,578.51,1
Parras de Castellote (Las),Teruel,Las Parras de Castellote,-,-
Parres,Asturias,Parres,1205.86,62
Parrilla (La),Valladolid,La Parrilla,-,-
Parrillas,Toledo,Parrillas,-,-
Partaloa,Almería,Partaloa,1004.28,7
Partido de la Sierra en Tobalina,Burgos,Partido de la Sierra en Tobalina,189.84,3
Pasaia,Gipuzkoa,Pasaia,2870.01,48
Pasarón de la Vera,Cáceres,Pasarón de la Vera,549.01,12
Pascualcobo,Ávila,Pascualcobo,228.47,3
Paso (El),Santa Cruz de Tenerife,El Paso,633.8,23
Passanant i Belltall,Tarragona,Passanant i Belltall,-,-
Pastores,Salamanca,Pastores,-,-
Pastoriza (A),Lugo,A Pastoriza,486.67,23
Pastrana,Guadalajara,Pastrana,593.46,51
Pastriz,Zaragoza,Pastriz,-,-
Paterna,Valencia,Paterna,1465.7,681
Paterna de Rivera,Cádiz,Paterna de Rivera,600.63,35
Paterna del Campo,Huelva,Paterna del Campo,1138.21,18
Paterna del Madera,Albacete,Paterna del Madera,516.48,2
Paterna del Río,Almería,Paterna del Río,710.54,48
Patones,Madrid,Patones,1117.11,3
Pau,Girona,Pau,2534.74,35
Paüls,Tarragona,Paüls,-,-
Pavías,Castellón,Pavías,279.31,2
Paymogo,Huelva,Paymogo,238.82,6
Payo (El),Salamanca,El Payo,-,-
Payo de Ojeda,Palencia,Payo de Ojeda,500.0,1
Pazos de Borbén,Pontevedra,Pazos de Borbén,730.81,33
Pazuengos,La Rioja,Pazuengos,0,0
Peal de Becerro,Jaén,Peal de Becerro,472.35,35
Pechina,Almería,Pechina,931.52,65
Pedernoso (El),Cuenca,El Pedernoso,570.58,9
Pedrafita do Cebreiro,Lugo,Pedrafita do Cebreiro,406.61,7
Pedraja de Portillo (La),Valladolid,La Pedraja de Portillo,2400.0,12
Pedrajas de San Esteban,Valladolid,Pedrajas de San Esteban,397.96,14
Pedralba,Valencia,Pedralba,1371.53,84
Pedralba de la Pradería,Zamora,Pedralba de la Pradería,-,-
Pedraza,Segovia,Pedraza,-,-
Pedraza de Alba,Salamanca,Pedraza de Alba,-,-
Pedraza de Campos,Palencia,Pedraza de Campos,115.86,2
Pedregal (El),Guadalajara,El Pedregal,53.92,1
Pedreguer,Alicante,Pedreguer,1967.13,484
Pedrera,Sevilla,Pedrera,-,-
Pedret i Marzà,Girona,Pedret i Marzà,-,-
Pedrezuela,Madrid,Pedrezuela,1657.25,73
Pedro Abad,Córdoba,Pedro Abad,672.21,49
Pedro Bernardo,Ávila,Pedro Bernardo,588.87,32
Pedro Martínez,Granada,Pedro Martínez,401.7,13
Pedro Muñoz,Ciudad Real,Pedro Muñoz,548.85,139
Pedro-Rodríguez,Ávila,Pedro-Rodríguez,0,0
Pedroche,Córdoba,Pedroche,381.51,21
Pedrola,Zaragoza,Pedrola,-,-
Pedroñeras (Las),Cuenca,Las Pedroñeras,705.24,16
Pedrosa de Duero,Burgos,Pedrosa de Duero,563.86,5
Pedrosa de la Vega,Palencia,Pedrosa de la Vega,444.37,5
Pedrosa de Río Úrbel,Burgos,Pedrosa de Río Úrbel,0,0
Pedrosa del Páramo,Burgos,Pedrosa del Páramo,0,0
Pedrosa del Príncipe,Burgos,Pedrosa del Príncipe,100.35,2
Pedrosa del Rey,Valladolid,Pedrosa del Rey,124.61,2
Pedrosas (Las),Zaragoza,Las Pedrosas,-,-
Pedrosillo de Alba,Salamanca,Pedrosillo de Alba,-,-
Pedrosillo de los Aires,Salamanca,Pedrosillo de los Aires,-,-
Pedrosillo el Ralo,Salamanca,Pedrosillo el Ralo,-,-
Pedroso,La Rioja,Pedroso,0,0
Pedroso (El),Sevilla,El Pedroso,-,-
Pedroso de Acim,Cáceres,Pedroso de Acim,659.39,2
Pedroso de la Armuña (El),Salamanca,El Pedroso de la Armuña,-,-
Pegalajar,Jaén,Pegalajar,675.99,70
Pego,Alicante,Pego,951.1,366
Pego (El),Zamora,El Pego,-,-
Peguerinos,Ávila,Peguerinos,864.35,25
Pelabravo,Salamanca,Pelabravo,571.43,72
Pelahustán,Toledo,Pelahustán,-,-
Pelarrodríguez,Salamanca,Pelarrodríguez,-,-
Pelayos,Salamanca,Pelayos,-,-
Pelayos de la Presa,Madrid,Pelayos de la Presa,1044.45,34
Pelayos del Arroyo,Segovia,Pelayos del Arroyo,-,-
Peleagonzalo,Zamora,Peleagonzalo,-,-
Peleas de Abajo,Zamora,Peleas de Abajo,-,-
Peligros,Granada,Peligros,1114.54,214
Penagos,Cantabria,Penagos,495.44,51
Penàguila,Alicante,Penàguila,-,-
Penelles,Lleida,Penelles,0,0
Peníscola/Peñíscola,Castellón,Peníscola/Peñíscola,1922.22,1116
Peña (La),Salamanca,La Peña,-,-
Peñacaballera,Salamanca,Peñacaballera,-,-
Peñacerrada-Urizaharra,Álava,Peñacerrada-Urizaharra,1275.51,3
Peñafiel,Valladolid,Peñafiel,-,-
Peñaflor,Sevilla,Peñaflor,-,-
Peñaflor de Hornija,Valladolid,Peñaflor de Hornija,-,-
Peñalba,Huesca,Peñalba,679.52,4
Peñalba de Ávila,Ávila,Peñalba de Ávila,1049.39,9
Peñalén,Guadalajara,Peñalén,800.0,1
Peñalsordo,Badajoz,Peñalsordo,357.23,9
Peñalver,Guadalajara,Peñalver,440.9,9
Peñamellera Alta,Asturias,Peñamellera Alta,832.2,33
Peñamellera Baja,Asturias,Peñamellera Baja,830.68,48
Peñaparda,Salamanca,Peñaparda,185.19,5
Peñaranda de Bracamonte,Salamanca,Peñaranda de Bracamonte,585.23,130
Peñaranda de Duero,Burgos,Peñaranda de Duero,665.72,7
Peñarandilla,Salamanca,Peñarandilla,-,-
Peñarroya de Tastavins,Teruel,Peñarroya de Tastavins,-,-
Peñarroya-Pueblonuevo,Córdoba,Peñarroya-Pueblonuevo,415.08,77
Peñarrubia,Cantabria,Peñarrubia,-,-
Peñas de Riglos (Las),Huesca,Las Peñas de Riglos,517.25,14
Peñas de San Pedro,Albacete,Peñas de San Pedro,454.01,5
Peñascosa,Albacete,Peñascosa,370.26,5
Peñausende,Zamora,Peñausende,-,-
Pepino,Toledo,Pepino,251.74,53
Peque,Zamora,Peque,-,-
Pera (La),Girona,La Pera,1674.1,14
Peracense,Teruel,Peracense,-,-
Perafita,Barcelona,Perafita,1847.65,7
Perafort,Tarragona,Perafort,1125.23,10
Peral (El),Cuenca,El Peral,300.18,1
Peral de Arlanza,Burgos,Peral de Arlanza,329.05,3
Peralada,Girona,Peralada,6240.12,83
Peraleda de la Mata,Cáceres,Peraleda de la Mata,526.76,12
Peraleda de San Román,Cáceres,Peraleda de San Román,228.57,1
Peraleda del Zaucejo,Badajoz,Peraleda del Zaucejo,179.6,1
Peraleja (La),Cuenca,La Peraleja,231.01,6
Peralejos,Teruel,Peralejos,-,-
Peralejos de Abajo,Salamanca,Peralejos de Abajo,-,0
Peralejos de Arriba,Salamanca,Peralejos de Arriba,-,-
Peralejos de las Truchas,Guadalajara,Peralejos de las Truchas,499.78,4
Perales,Palencia,Perales,1141.52,6
Perales de Tajuña,Madrid,Perales de Tajuña,1218.63,36
Perales del Alfambra,Teruel,Perales del Alfambra,-,-
Perales del Puerto,Cáceres,Perales del Puerto,523.44,10
Peralta de Alcofea,Huesca,Peralta de Alcofea,310.1,9
Peralta de Calasanz,Huesca,Peralta de Calasanz,314.77,13
Peralta/Azkoien,Navarra,Peralta,-,-
Peraltilla,Huesca,Peraltilla,83.99,2
Peralveche,Guadalajara,Peralveche,500.0,1
Peramola,Lleida,Peramola,784.72,9
Peranzanes,León,Peranzanes,407.01,5
Perarrúa,Huesca,Perarrúa,304.49,1
Perdigón (El),Zamora,El Perdigón,-,-
Perdiguera,Zaragoza,Perdiguera,-,-
Pereiro de Aguiar (O),Ourense,O Pereiro de Aguiar,926.87,159
Perelló (El),Tarragona,El Perelló,589.28,114
Pereña de la Ribera,Salamanca,Pereña de la Ribera,-,-
Pereruela,Zamora,Pereruela,-,-
Periana,Málaga,Periana,474.91,77
Perilla de Castro,Zamora,Perilla de Castro,-,-
Pernía (La),Palencia,La Pernía,313.06,11
Peromingo,Salamanca,Peromingo,-,-
Perosillo,Segovia,Perosillo,-,-
Peroxa (A),Ourense,A Peroxa,444.39,47
Pertusa,Huesca,Pertusa,453.85,1
Pesaguero,Cantabria,Pesaguero,387.31,11
Pescueza,Cáceres,Pescueza,0,0
Pesga (La),Cáceres,La Pesga,686.94,3
Pesoz,Asturias,Pesoz,614.52,2
Pesquera,Cantabria,Pesquera,-,-
Pesquera (La),Cuenca,La Pesquera,497.15,4
Pesquera de Duero,Valladolid,Pesquera de Duero,-,-
Petilla de Aragón,Navarra,Petilla de Aragón,0,0
Petín,Ourense,Petín,504.82,5
Petra,Illes Balears,Petra,1344.83,78
Petrer,Alicante,Petrer,940.46,246
Petrés,Valencia,Petrés,642.46,21
Pétrola,Albacete,Pétrola,762.55,2
Peza (La),Granada,La Peza,536.6,14
Pezuela de las Torres,Madrid,Pezuela de las Torres,950.37,29
Pías,Zamora,Pías,-,-
Picanya,Valencia,Picanya,1325.75,43
Picassent,Valencia,Picassent,1099.5,295
Picazo (El),Cuenca,El Picazo,423.04,8
Picón,Ciudad Real,Picón,728.71,17
Piedrabuena,Ciudad Real,Piedrabuena,622.15,43
Piedrahíta,Ávila,Piedrahíta,696.4,68
Piedrahita de Castro,Zamora,Piedrahita de Castro,-,-
Piedralaves,Ávila,Piedralaves,896.21,60
Piedramillera,Navarra,Piedramillera,257.9,2
Piedras Albas,Cáceres,Piedras Albas,721.3,3
Piedratajada,Zaragoza,Piedratajada,-,-
Piélagos,Cantabria,Piélagos,1409.24,534
Piera,Barcelona,Piera,1359.65,285
Piérnigas,Burgos,Piérnigas,888.89,1
Pilar de la Horadada,Alicante,Pilar de la Horadada,2371.41,1760
Pilas,Sevilla,Pilas,999.73,158
Piles,Valencia,Piles,1553.03,102
Piles (Les),Tarragona,Les Piles,-,-
Piloña,Asturias,Piloña,1416.63,173
Pina de Ebro,Zaragoza,Pina de Ebro,-,-
Pina de Montalgrao,Castellón,Pina de Montalgrao,391.3,1
Pinar (El),Granada,El Pinar,861.75,52
Pinar de El Hierro (El),Santa Cruz de Tenerife,El Pinar de El Hierro,-,-
Pinarejo,Cuenca,Pinarejo,215.91,2
Pinarejos,Segovia,Pinarejos,-,-
Pinarnegrillo,Segovia,Pinarnegrillo,-,-
Pineda de Gigüela,Cuenca,Pineda de Gigüela,-,-
Pineda de la Sierra,Burgos,Pineda de la Sierra,282.93,4
Pineda de Mar,Barcelona,Pineda de Mar,1809.27,603
Pineda Trasmonte,Burgos,Pineda Trasmonte,55.56,1
Pinedas,Salamanca,Pinedas,-,-
Pinell de Brai (El),Tarragona,El Pinell de Brai,-,-
Pinell de Solsonès,Lleida,Pinell de Solsonès,-,-
Pinet,Valencia,Pinet,-,-
Pinilla de Jadraque,Guadalajara,Pinilla de Jadraque,170.03,2
Pinilla de los Barruecos,Burgos,Pinilla de los Barruecos,0,0
Pinilla de los Moros,Burgos,Pinilla de los Moros,841.48,5
Pinilla de Molina,Guadalajara,Pinilla de Molina,0,0
Pinilla de Toro,Zamora,Pinilla de Toro,-,-
Pinilla del Campo,Soria,Pinilla del Campo,-,-
Pinilla del Valle,Madrid,Pinilla del Valle,1666.67,1
Pinilla Trasmonte,Burgos,Pinilla Trasmonte,112.63,3
Pinillos,La Rioja,Pinillos,400.0,1
Pino (O),A Coruña,O Pino,870.7,37
Pino de Tormes (El),Salamanca,El Pino de Tormes,-,-
Pino del Oro,Zamora,Pino del Oro,-,-
Pino del Río,Palencia,Pino del Río,245.83,1
Pinofranqueado,Cáceres,Pinofranqueado,480.61,30
Pinós,Lleida,Pinós,0,0
Pinós (el)/Pinoso,Alicante,El Pinós/Pinoso,1091.36,165
Pinos Genil,Granada,Pinos Genil,1310.98,38
Pinos Puente,Granada,Pinos Puente,521.16,133
Pinseque,Zaragoza,Pinseque,1114.91,50
Pintanos (Los),Zaragoza,Los Pintanos,-,-
Pinto,Madrid,Pinto,2278.52,174
Piña de Campos,Palencia,Piña de Campos,224.06,5
Piña de Esgueva,Valladolid,Piña de Esgueva,-,-
Píñar,Granada,Píñar,494.53,10
Piñel de Abajo,Valladolid,Piñel de Abajo,-,-
Piñel de Arriba,Valladolid,Piñel de Arriba,-,-
Piñero (El),Zamora,El Piñero,-,-
Piñor,Ourense,Piñor,391.07,30
Piñuécar-Gandullas,Madrid,Piñuécar-Gandullas,-,-
Piornal,Cáceres,Piornal,406.84,7
Pioz,Guadalajara,Pioz,1312.47,79
Piqueras,Guadalajara,Piqueras,0,0
Piqueras del Castillo,Cuenca,Piqueras del Castillo,0,0
Pira,Tarragona,Pira,-,-
Piracés,Huesca,Piracés,0,0
Pitarque,Teruel,Pitarque,-,-
Pitiegua,Salamanca,Pitiegua,-,-
Pitillas,Navarra,Pitillas,739.46,5
Pizarra,Málaga,Pizarra,1798.99,105
Pizarral,Salamanca,Pizarral,0,0
Pla de Santa Maria (El),Tarragona,El Pla de Santa Maria,338.38,47
Pla del Penedès (El),Barcelona,El Pla del Penedès,-,-
Plan,Huesca,Plan,526.44,5
Planes,Alicante,Planes,560.18,19
Planes d'Hostoles (Les),Girona,Les Planes d'Hostoles,-,-
Planoles,Girona,Planoles,1405.13,8
Plans de Sió (Els),Lleida,Els Plans de Sió,-,-
Plasencia,Cáceres,Plasencia,1036.97,536
Plasencia de Jalón,Zaragoza,Plasencia de Jalón,605.11,6
Plasenzuela,Cáceres,Plasenzuela,520.87,6
Pleitas,Zaragoza,Pleitas,-,-
Plenas,Zaragoza,Plenas,-,-
Plentzia,Bizkaia,Plentzia,2608.03,58
Pliego,Murcia,Pliego,644.31,47
Plou,Teruel,Plou,-,-
Poal (El),Lleida,El Poal,897.68,4
Pobla (Sa),Illes Balears,Sa Pobla,1386.93,263
Pobla de Benifassà (la),Castellón,La Pobla de Benifassà,-,-
Pobla de Cérvoles (La),Lleida,La Pobla de Cérvoles,1169.59,7
Pobla de Claramunt (La),Barcelona,La Pobla de Claramunt,1121.02,45
Pobla de Farnals (la),Valencia,La Pobla de Farnals,1825.4,178
Pobla de Lillet (La),Barcelona,La Pobla de Lillet,973.68,27
Pobla de Mafumet (La),Tarragona,La Pobla de Mafumet,1561.37,110
Pobla de Massaluca (La),Tarragona,La Pobla de Massaluca,-,-
Pobla de Montornès (La),Tarragona,La Pobla de Montornès,753.65,125
Pobla de Segur (La),Lleida,La Pobla de Segur,819.98,36
Pobla de Vallbona (la),Valencia,La Pobla de Vallbona,2313.35,339
Pobla del Duc (la),Valencia,La Pobla del Duc,-,-
Pobla Llarga (la),Valencia,La Pobla Llarga,-,-
Pobla Tornesa (la),Castellón,La Pobla Tornesa,-,-
Población de Arroyo,Palencia,Población de Arroyo,80.38,5
Población de Campos,Palencia,Población de Campos,222.85,3
Población de Cerrato,Palencia,Población de Cerrato,398.64,1
Pobladura de Pelayo García,León,Pobladura de Pelayo García,227.27,7
Pobladura de Valderaduey,Zamora,Pobladura de Valderaduey,21.92,1
Pobladura del Valle,Zamora,Pobladura del Valle,-,-
Poblete,Ciudad Real,Poblete,1190.84,68
Poblets (els),Alicante,Els Poblets,2011.01,151
Pobo (El),Teruel,El Pobo,-,-
Pobo de Dueñas (El),Guadalajara,El Pobo de Dueñas,533.29,4
Poboleda,Tarragona,Poboleda,-,-
Pobra de Trives (A),Ourense,A Pobra de Trives,729.06,28
Pobra do Brollón (A),Lugo,A Pobra do Brollón,530.13,28
Pobra do Caramiñal (A),A Coruña,A Pobra do Caramiñal,1600.07,95
Poio,Pontevedra,Poio,1591.22,224
Pol,Lugo,Pol,408.65,17
Pola de Gordón (La),León,La Pola de Gordón,497.49,57
Polaciones,Cantabria,Polaciones,632.42,11
Polán,Toledo,Polán,1653.85,51
Polanco,Cantabria,Polanco,1427.97,113
Polentinos,Palencia,Polentinos,117.15,3
Poleñino,Huesca,Poleñino,825.0,1
Polícar,Granada,Polícar,0,0
Polinyà,Barcelona,Polinyà,2035.44,36
Polinyà de Xúquer,Valencia,Polinyà de Xúquer,860.04,67
Pollença,Illes Balears,Pollença,-,-
Pollos,Valladolid,Pollos,-,-
Polop,Alicante,Polop,2472.1,653
Polopos,Granada,Polopos,1079.75,29
Pomar de Valdivia,Palencia,Pomar de Valdivia,383.12,20
Pomer,Zaragoza,Pomer,-,-
Ponferrada,León,Ponferrada,798.24,1117
Ponga,Asturias,Ponga,633.28,14
Pont d'Armentera (El),Tarragona,El Pont d'Armentera,-,-
Pont de Bar (El),Lleida,El Pont de Bar,2040.87,5
Pont de Molins,Girona,Pont de Molins,2538.07,14
Pont de Suert (El),Lleida,El Pont de Suert,1237.2,29
Pont de Vilomara i Rocafort (El),Barcelona,El Pont de Vilomara i Rocafort,1564.83,75
Ponte Caldelas,Pontevedra,Ponte Caldelas,888.52,85
Ponteareas,Pontevedra,Ponteareas,925.69,227
Ponteceso,A Coruña,Ponteceso,786.03,76
Pontecesures,Pontevedra,Pontecesures,840.81,50
Pontedeume,A Coruña,Pontedeume,966.53,152
Pontedeva,Ourense,Pontedeva,593.15,3
Pontenova (A),Lugo,A Pontenova,459.81,36
Pontes de García Rodríguez (As),A Coruña,As Pontes de García Rodríguez,686.24,71
Pontevedra,Pontevedra,Pontevedra,1883.8,729
Pontils,Tarragona,Pontils,-,-
Pontons,Barcelona,Pontons,910.2,38
Pontós,Girona,Pontós,1234.0,14
Ponts,Lleida,Ponts,589.32,17
Porcuna,Jaén,Porcuna,569.07,36
Porqueira,Ourense,Porqueira,87.33,3
Porqueres,Girona,Porqueres,1927.89,28
Porrera,Tarragona,Porrera,-,-
Porreres,Illes Balears,Porreres,3245.65,101
Porriño (O),Pontevedra,O Porriño,1245.66,202
Port de la Selva (El),Girona,El Port de la Selva,4576.24,80
Portaje,Cáceres,Portaje,186.67,1
Portalrubio de Guadamejud,Cuenca,Portalrubio de Guadamejud,-,-
Portas,Pontevedra,Portas,403.1,15
Portbou,Girona,Portbou,1643.84,25
Portell de Morella,Castellón,Portell de Morella,184.57,8
Portella (La),Lleida,La Portella,379.92,9
Portellada (La),Teruel,La Portellada,-,-
Portezuelo,Cáceres,Portezuelo,612.5,1
Portilla,Cuenca,Portilla,583.59,6
Portillo,Valladolid,Portillo,-,-
Portillo de Soria,Soria,Portillo de Soria,-,-
Portillo de Toledo,Toledo,Portillo de Toledo,681.43,25
Porto,Zamora,Porto,-,-
Porto do Son,A Coruña,Porto do Son,1354.97,122
Portomarín,Lugo,Portomarín,453.41,11
Portugalete,Bizkaia,Portugalete,2838.53,380
Pórtugos,Granada,Pórtugos,1542.57,3
Porzuna,Ciudad Real,Porzuna,465.6,50
Posada de Valdeón,León,Posada de Valdeón,717.68,11
Posadas,Córdoba,Posadas,798.9,67
Potes,Cantabria,Potes,-,-
Potries,Valencia,Potries,-,-
Poveda,Ávila,Poveda,477.43,5
Poveda de la Sierra,Guadalajara,Poveda de la Sierra,0,0
Poveda de las Cintas,Salamanca,Poveda de las Cintas,-,-
Póveda de Soria (La),Soria,La Póveda de Soria,-,-
Povedilla,Albacete,Povedilla,361.94,2
Poyales del Hoyo,Ávila,Poyales del Hoyo,744.55,10
Poyatos,Cuenca,Poyatos,538.89,3
Poza de la Sal,Burgos,Poza de la Sal,540.65,13
Poza de la Vega,Palencia,Poza de la Vega,326.48,4
Pozal de Gallinas,Valladolid,Pozal de Gallinas,-,-
Pozaldez,Valladolid,Pozaldez,-,-
Pozalmuro,Soria,Pozalmuro,-,-
Pozán de Vero,Huesca,Pozán de Vero,49.1,1
Pozanco,Ávila,Pozanco,37.53,1
Pozo Alcón,Jaén,Pozo Alcón,1382.07,54
Pozo Cañada,Albacete,Pozo Cañada,665.21,28
Pozo de Almoguera,Guadalajara,Pozo de Almoguera,0,0
Pozo de Guadalajara,Guadalajara,Pozo de Guadalajara,1052.67,38
Pozo de Urama,Palencia,Pozo de Urama,86.96,1
Pozo-Lorente,Albacete,Pozo-Lorente,534.12,8
Pozoamargo,Cuenca,Pozoamargo,795.98,7
Pozoantiguo,Zamora,Pozoantiguo,-,-
Pozoblanco,Córdoba,Pozoblanco,730.76,204
Pozohondo,Albacete,Pozohondo,388.0,31
Pozondón,Teruel,Pozondón,226.88,5
Pozorrubielos de la Mancha,Cuenca,Pozorrubielos de la Mancha,507.98,2
Pozorrubio de Santiago,Cuenca,Pozorrubio de Santiago,383.93,15
Pozos de Hinojo,Salamanca,Pozos de Hinojo,-,-
Pozuel de Ariza,Zaragoza,Pozuel de Ariza,-,-
Pozuel del Campo,Teruel,Pozuel del Campo,-,-
Pozuelo,Albacete,Pozuelo,406.07,8
Pozuelo (El),Cuenca,El Pozuelo,0,0
Pozuelo de Alarcón,Madrid,Pozuelo de Alarcón,6276.49,613
Pozuelo de Aragón,Zaragoza,Pozuelo de Aragón,-,-
Pozuelo de Calatrava,Ciudad Real,Pozuelo de Calatrava,810.29,167
Pozuelo de la Orden,Valladolid,Pozuelo de la Orden,-,-
Pozuelo de Tábara,Zamora,Pozuelo de Tábara,-,-
Pozuelo de Zarzón,Cáceres,Pozuelo de Zarzón,383.29,5
Pozuelo del Páramo,León,Pozuelo del Páramo,426.4,8
Pozuelo del Rey,Madrid,Pozuelo del Rey,1366.12,28
Pozuelos de Calatrava (Los),Ciudad Real,Los Pozuelos de Calatrava,302.76,3
Prádanos de Bureba,Burgos,Prádanos de Bureba,150.0,1
Prádanos de Ojeda,Palencia,Prádanos de Ojeda,299.07,6
Pradejón,La Rioja,Pradejón,1500.0,4
Pradell de la Teixeta,Tarragona,Pradell de la Teixeta,-,-
Prádena,Segovia,Prádena,-,-
Prádena de Atienza,Guadalajara,Prádena de Atienza,261.9,2
Prádena del Rincón,Madrid,Prádena del Rincón,1860.96,2
Prades,Tarragona,Prades,-,-
Pradilla de Ebro,Zaragoza,Pradilla de Ebro,-,-
Pradillo,La Rioja,Pradillo,225.69,2
Prado,Zamora,Prado,-,-
Prado de la Guzpeña,León,Prado de la Guzpeña,0,0
Prado del Rey,Cádiz,Prado del Rey,876.68,100
Pradoluengo,Burgos,Pradoluengo,438.9,42
Prados Redondos,Guadalajara,Prados Redondos,0,0
Pradosegar,Ávila,Pradosegar,328.57,2
Prat de Comte,Tarragona,Prat de Comte,-,-
Prat de Llobregat (El),Barcelona,El Prat de Llobregat,2518.42,265
Pratdip,Tarragona,Pratdip,1615.64,32
Prats de Lluçanès,Barcelona,Prats de Lluçanès,-,-
Prats de Rei (Els),Barcelona,Els Prats de Rei,484.35,17
Prats i Sansor,Lleida,Prats i Sansor,2402.45,10
Pravia,Asturias,Pravia,1040.14,196
Preixana,Lleida,Preixana,559.63,5
Preixens,Lleida,Preixens,470.57,4
Préjano,La Rioja,Préjano,250.47,2
Premià de Dalt,Barcelona,Premià de Dalt,2378.45,177
Premià de Mar,Barcelona,Premià de Mar,2236.17,282
Presencio,Burgos,Presencio,312.5,11
Preses (Les),Girona,Les Preses,920.78,8
Priaranza del Bierzo,León,Priaranza del Bierzo,262.43,10
Priego,Cuenca,Priego,506.43,19
Priego de Córdoba,Córdoba,Priego de Córdoba,771.21,252
Prioro,León,Prioro,459.98,5
Proaza,Asturias,Proaza,749.73,31
Provencio (El),Cuenca,El Provencio,385.3,31
Prullans,Lleida,Prullans,2582.02,10
Pruna,Sevilla,Pruna,519.0,18
Puçol,Valencia,Puçol,-,-
Puebla de Albortón,Zaragoza,Puebla de Albortón,-,-
Puebla de Alcocer,Badajoz,Puebla de Alcocer,406.53,9
Puebla de Alfindén (La),Zaragoza,La Puebla de Alfindén,1500.52,46
Puebla de Almenara,Cuenca,Puebla de Almenara,334.03,14
Puebla de Almoradiel (La),Toledo,La Puebla de Almoradiel,-,-
Puebla de Arenoso,Castellón,Puebla de Arenoso,900.12,12
Puebla de Arganzón (La),Burgos,La Puebla de Arganzón,1371.59,25
Puebla de Azaba,Salamanca,Puebla de Azaba,21628.57,2
Puebla de Beleña,Guadalajara,Puebla de Beleña,403.2,3
Puebla de Castro (La),Huesca,La Puebla de Castro,901.53,31
Puebla de Cazalla (La),Sevilla,La Puebla de Cazalla,-,-
Puebla de Don Fadrique,Granada,Puebla de Don Fadrique,894.21,32
Puebla de Don Rodrigo,Ciudad Real,Puebla de Don Rodrigo,525.65,5
Puebla de Guzmán,Huelva,Puebla de Guzmán,1264.37,12
Puebla de Híjar (La),Teruel,La Puebla de Híjar,-,-
