Provincia,Municipio,Localidad,Nombre,Ubicación
NAVARRA,Altsasu/Alsasua,ALTSASU/ALSASUA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD ALTSASU / ALSASUA
NAVARRA,Améscoa Baja,ZUDAIRE,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CONSULTORIO LOCAL ZUDAIRE
NAVARRA,Ancín/Antzin,ANCÍN,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CENTRO SALUD ANCÍN-AMESCOA
NAVARRA,Andosilla,ANDOSILLA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CONSULTORIO LOCAL ANDOSILLA
NAVARRA,Aoiz/Agoitz,AOIZ/AGOITZ,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD AOIZ/AGOITZ
NAVARRA,Araitz,ARRIBE,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CONSULTORIO LOCAL ARRIBE-ATALLU
NAVARRA,"Arcos, Los",ARCOS (LOS),PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD LOS ARCOS
NAVARRA,Auritz/Burguete,AURITZ/BURGUETE,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD AURITZ / BURGUETE
NAVARRA,Baztan,ORONOZ,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CONSULTORIO LOCAL ORONOZ-MUGAIRE
NAVARRA,Baztan,ELIZONDO,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD ELIZONDO
NAVARRA,Buñuel,BUÑUEL,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD BUÑUEL
NAVARRA,Caparroso,CAPARROSO,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CONSULTORIO LOCAL CAPARROSO
NAVARRA,Carcastillo,CARCASTILLO,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD CARCASTILLO
NAVARRA,Cascante,CASCANTE,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD CASCANTE
ZARAGOZA,Fuentes de Ebro,FUENTES DE EBRO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD FUENTES DE EBRO
ZARAGOZA,Gallur,GALLUR,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD GALLUR
ZARAGOZA,Herrera de los Navarros,HERRERA DE LOS NAVARROS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD HERRERA DE LOS NAVARROS
ZARAGOZA,Illueca,ILLUECA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ILLUECA
ZARAGOZA,Luna,LUNA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LUNA
ZARAGOZA,Maella,MAELLA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MAELLA
ZARAGOZA,María de Huerva,MARÍA DE HUERVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MARÍA DE HUERVA
NAVARRA,Cintruénigo,CINTRUÉNIGO,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD CINTRUÉNIGO
NAVARRA,Corella,CORELLA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD CORELLA
NAVARRA,Doneztebe/Santesteban,DONEZTEBE/SANTESTEBAN,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,SANTESTEBAN/DONEZTEBE
NAVARRA,Estella-Lizarra,ESTELLA/LIZARRA,SERVICIO NORMAL DE URGENCIAS (SNU),SERVICIO NORMAL DE URGENCIAS - CENTRO SALUD ESTELLA
NAVARRA,Etxarri Aranatz,ETXARRI-ARANATZ,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD ETXARRI-ARANATZ
NAVARRA,Ezcároz/Ezkaroze,EZCÁROZ/EZKAROZE,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO DE SALUD VALLE DE SALAZAR
NAVARRA,Fustiñana,FUSTIÑANA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CONSULTORIO LOCAL FUSTIÑANA
NAVARRA,Goizueta,GOIZUETA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CONSULTORIO LOCAL GOIZUETA
NAVARRA,Huarte/Uharte,HUARTE/UHARTE,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD HUARTE-PAMPLONA
NAVARRA,Irurtzun,IRURTZUN,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD IRURTZUN
NAVARRA,Isaba/Izaba,ISABA/IZABA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD ISABA
NAVARRA,Larraga,LARRAGA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD LARRAGA
NAVARRA,Leitza,LEITZA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD LEITZA
NAVARRA,Lesaka,LESAKA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD LESAKA
NAVARRA,Lodosa,LODOSA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD LODOSA
NAVARRA,Luzaide/Valcarlos,LUZAIDE/VALCARLOS,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CONSULTORIO LOCAL LUZAIDE/VALCARLOS
NAVARRA,Mendavia,MENDAVIA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CONSULTORIO LOCAL MENDAVIA
NAVARRA,Milagro,MILAGRO,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CONSULTORIO LOCAL MILAGRO
NAVARRA,Noáin (Valle de Elorz)/Noain (Elortzibar),NOÁIN (VALLE DE ELORZ)/NOAIN (ELORTZIBAR),PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD NOÁIN
NAVARRA,Olite/Erriberri,OLITE,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD OLITE
NAVARRA,Orkoien,ORKOIEN,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD ORKOIEN
NAVARRA,Pamplona/Iruña,PAMPLONA/IRUÑA,SERVICIOS DE URGENCIAS EXTRAHOSPITALARIAS (SUE),SERVICIOS DE URGENCIAS EXTRAHOSPITALARIAS - CENTRO SALUD BUZTINTXURI
NAVARRA,Pamplona/Iruña,PAMPLONA/IRUÑA,SERVICIOS DE URGENCIAS EXTRAHOSPITALARIAS (SUE),SERVICIOS DE URGENCIAS EXTRAHOSPITALARIAS - DOCTOR SAN MARTÍN
NAVARRA,Peralta/Azkoien,PERALTA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD PERALTA
NAVARRA,Puente la Reina/Gares,PUENTE LA REINA/GARES,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD PUENTE LA REINA/GARES
NAVARRA,San Adrián,SAN ADRIÁN,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD SAN ADRIÁN
NAVARRA,Sangüesa/Zangoza,SANGÜESA/ZANGOZA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD SANGÜESA
NAVARRA,Tafalla,TAFALLA,SERVICIO DE URGENCIA COMARCAL (SUC),SERVICIO DE URGENCIA COMARCAL TAFALLA
NAVARRA,Tudela,TUDELA,SERVICIO NORMAL DE URGENCIAS (SNU),SERVICIO NORMAL DE URGENCIAS TUDELA
NAVARRA,Ultzama,LARRAINTZAR,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD LARRAINTZAR
NAVARRA,Urdazubi/Urdax,URDAZUBI/URDAX,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CONSULTORIO LOCAL URDAZUBI/URDAX
NAVARRA,Valtierra,VALTIERRA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD VALTIERRA
NAVARRA,Viana,VIANA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD VIANA
NAVARRA,Villatuerta,VILLATUERTA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CENTRO SALUD VILLATUERTA
OURENSE,Allariz,ALLARIZ (SANTIAGO),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALLARIZ
OURENSE,Bande,BANDE (SAN PEDRO),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BANDE
OURENSE,"Barco de Valdeorras, O",BARCO (O) (SAN AMARO),PUNTO DE ATENCIÓN CONTINUADA (PAC),PAC+COF+USM EDIFICIO H. COMARCAL DE VALDEORRAS
OURENSE,"Bolo, O",BOLO (O) (SANTA MARÍA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD O BOLO
OURENSE,"Carballiño, O",CARBALLIÑO (SAN CIBRAO),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CARBALLIÑO
OURENSE,Castro Caldelas,CASTRO CALDELAS (SAN SEBASTIAN),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CASTRO CALDELAS
OURENSE,Celanova,CELANOVA (SAN ROSENDO),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CELANOVA
OURENSE,Coles,COLES (SAN XOÁN),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD COLES
OURENSE,"Gudiña, A",GUDIÑA (A) (SAN MARTIÑO E SAN PEDRO),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD A GUDIÑA
OURENSE,Maceda,MACEDA (SAN PEDRO),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MACEDA
OURENSE,"Mezquita, A",MEZQUITA (A) (SAN MARTIÑO),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD A MEZQUITA
OURENSE,Ourense,OURENSE,PUNTO DE ATENCIÓN CONTINUADA (PAC),PAC+USM EDIFICIO C. ESP. OURENSE
OURENSE,"Pobra de Trives, A","POBRA DE TRIVES, A (STO. CRISTO DA MISERICORDIA)",PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD POBRA DE TRIVES
CASTELLÓN/CASTELLÓ,Albocàsser,ALBOCÀSSER,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALBOCÀSSER
CASTELLÓN/CASTELLÓ,Alcalà de Xivert,ALCOSSEBRE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL ALCALÀ DE XIVERT - ALCOSSEBRE
CASTELLÓN/CASTELLÓ,Alcalà de Xivert,ALCALÀ DE XIVERT,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALCALÁ XIVERT
CASTELLÓN/CASTELLÓ,"Alcora, l'",ALCORA (L'),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD L' ALCORA
CASTELLÓN/CASTELLÓ,Almassora,ALMAZORA/ALMASSORA,PUNTO DE ATENCIÓN CONTINUADA (PAC),C.S.I. ALMAZORA
CASTELLÓN/CASTELLÓ,Almassora,ALMAZORA/ALMASSORA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALMAZORA/ALMASSORA
CASTELLÓN/CASTELLÓ,Almenara,ALMENARA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALMENARA
CASTELLÓN/CASTELLÓ,Artana,ARTANA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ARTANA
CASTELLÓN/CASTELLÓ,Atzeneta del Maestrat,ATZENETA DEL MAESTRAT,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ATZENETA DEL MAESTRAT
CASTELLÓN/CASTELLÓ,Benicarló,BENICARLÓ,PUNTO DE ATENCIÓN CONTINUADA (PAC),C.S.I. BENICARLÓ
CASTELLÓN/CASTELLÓ,Benicasim/Benicàssim,BENICASIM/BENICÀSSIM,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BENICASIM / BENICÀSSIM
CASTELLÓN/CASTELLÓ,Betxí,BETXÍ,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BETXÍ
CASTELLÓN/CASTELLÓ,Borriana/Burriana,BURRIANA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BURRIANA
CASTELLÓN/CASTELLÓ,Borriol,BORRIOL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL BORRIOL
CASTELLÓN/CASTELLÓ,Castelló de la Plana,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,PUNTO DE ATENCIÓN CONTINUADA (PAC),C.S.I. CASTELLÓN DE LA PLANA - GRAO
CASTELLÓN/CASTELLÓ,"Coves de Vinromà, les",COVES DE VINROMÀ (LES),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LES COVES DE VINROMÀ
CASTELLÓN/CASTELLÓ,Forcall,FORCALL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD FORCALL
CASTELLÓN/CASTELLÓ,Llucena/Lucena del Cid,LUCENA DEL CID,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LLUCENA - LUCENA DEL CID
CASTELLÓN/CASTELLÓ,Montanejos,MONTANEJOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MONTANEJOS
CASTELLÓN/CASTELLÓ,Morella,MORELLA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MORELLA
CASTELLÓN/CASTELLÓ,Nules,NULES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD NULES
CASTELLÓN/CASTELLÓ,Onda,ONDA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ONDA I
CASTELLÓN/CASTELLÓ,Oropesa del Mar/Orpesa,OROPESA DEL MAR/ORPESA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD OROPESA DEL MAR/ORPESA
CASTELLÓN/CASTELLÓ,Peníscola/Peñíscola,PEÑÍSCOLA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PEÑÍSCOLA
CASTELLÓN/CASTELLÓ,"Pobla de Benifassà, la",POBLA DE BENIFASSÀ (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL LA POBLA DE BENIFASSÀ
CASTELLÓN/CASTELLÓ,Sant Mateu,SANT MATEU,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SANT MATEU
CASTELLÓN/CASTELLÓ,Segorbe,SEGORBE,PUNTO DE ATENCIÓN CONTINUADA (PAC),C.S.I. ALTO PALANCIA
CASTELLÓN/CASTELLÓ,Torreblanca,TORREBLANCA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TORREBLANCA
CASTELLÓN/CASTELLÓ,Traiguera,TRAIGUERA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TRAIGUERA
CASTELLÓN/CASTELLÓ,Vall d'Alba,VALL D'ALBA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA VALL D´ÁLBA
CASTELLÓN/CASTELLÓ,"Vall d'Uixó, la",VALL D'UIXÓ (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),C.S.I. LA VALL D´ÚIXO
CASTELLÓN/CASTELLÓ,Vilafranca/Villafranca del Cid,VILLAFRANCA DEL CID/VILAFRANCA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLAFRANCA DEL CID/VILAFRANCA
CASTELLÓN/CASTELLÓ,Villahermosa del Río,VILLAHERMOSA DEL RÍO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL VILLAHERMOSA DEL RÍO
CASTELLÓN/CASTELLÓ,Vinaròs,VINARÒS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VINARÓS
CASTELLÓN/CASTELLÓ,Vistabella del Maestrat,VISTABELLA DEL MAESTRAZGO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL VISTABELLA DEL MAESTRAZGO
CASTELLÓN/CASTELLÓ,Viver,VIVER,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VIVER
CIUDAD REAL,Abenójar,ABENÓJAR,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ABENÓJAR
CIUDAD REAL,Agudo,AGUDO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD AGUDO
CIUDAD REAL,Alamillo,ALAMILLO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL ALAMILLO
CIUDAD REAL,Albaladejo,ALBALADEJO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALBALADEJO
CIUDAD REAL,Alcázar de San Juan,ALCÁZAR DE SAN JUAN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALCÁZAR
CIUDAD REAL,Alcoba,ALCOBA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALCOBA DE LOS MONTES
CIUDAD REAL,Almadén,ALMADÉN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALMADÉN
CIUDAD REAL,Almagro,ALMAGRO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALMAGRO
CIUDAD REAL,Almodóvar del Campo,ALMODÓVAR DEL CAMPO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALMODÓVAR DEL CAMPO
CIUDAD REAL,Argamasilla de Alba,ARGAMASILLA DE ALBA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ARGAMASILLA DE ALBA
CIUDAD REAL,Argamasilla de Calatrava,ARGAMASILLA DE CALATRAVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ARGAMASILLA DE CALATRAVA
CIUDAD REAL,Bolaños de Calatrava,BOLAÑOS DE CALATRAVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BOLAÑOS
CIUDAD REAL,Calzada de Calatrava,CALZADA DE CALATRAVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CALZADA
CIUDAD REAL,Campo de Criptana,CAMPO DE CRIPTANA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CAMPO DE CRIPTANA
CIUDAD REAL,Carrión de Calatrava,CARRIÓN DE CALATRAVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CARRIÓN
CIUDAD REAL,Castellar de Santiago,CASTELLAR DE SANTIAGO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL CASTELLAR DE SANTIAGO
CIUDAD REAL,Ciudad Real,CIUDAD REAL,PUNTO DE ATENCIÓN CONTINUADA (PAC),PAC CIUDAD REAL- HOSPITAL DE ALARCOS
CIUDAD REAL,Corral de Calatrava,CORRAL DE CALATRAVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CORRAL DE CALATRAVA
CIUDAD REAL,Daimiel,DAIMIEL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD DAIMIEL 2 CEDT
CIUDAD REAL,Fuencaliente,FUENCALIENTE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD FUENCALIENTE
CIUDAD REAL,Herencia,HERENCIA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD HERENCIA
CIUDAD REAL,Malagón,MALAGÓN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MALAGÓN
CIUDAD REAL,Manzanares,MANZANARES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MANZANARES 1
CIUDAD REAL,Miguelturra,MIGUELTURRA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MIGUELTURRA
CIUDAD REAL,Moral de Calatrava,MORAL DE CALATRAVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MORAL DE CALATRAVA
CIUDAD REAL,Pedro Muñoz,PEDRO MUÑOZ,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PEDRO MUÑOZ
CIUDAD REAL,Piedrabuena,PIEDRABUENA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PIEDRABUENA
CIUDAD REAL,Porzuna,PORZUNA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PORZUNA
CIUDAD REAL,Puertollano,PUERTOLLANO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PUERTOLLANO I - BARATARIA
CIUDAD REAL,Retuerta del Bullaque,RETUERTA DEL BULLAQUE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD RETUERTA DEL BULLAQUE
CIUDAD REAL,Santa Cruz de Mudela,SANTA CRUZ DE MUDELA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SANTA CRUZ DE MUDELA
CIUDAD REAL,Socuéllamos,SOCUÉLLAMOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SOCUÉLLAMOS
CIUDAD REAL,Solana del Pino,SOLANA DEL PINO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SOLANA DEL PINO
CIUDAD REAL,"Solana, La",SOLANA (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA SOLANA
CIUDAD REAL,Tomelloso,TOMELLOSO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TOMELLOSO 1
CIUDAD REAL,Torre de Juan Abad,TORRE DE JUAN ABAD,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TORRE DE JUAN ABAD
CIUDAD REAL,Valdepeñas,VALDEPEÑAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VALDEPEÑAS 2
CIUDAD REAL,Villahermosa,VILLAHERMOSA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLAHERMOSA
"CORUÑA, A",Cee,CEE,PUNTO DE ATENCIÓN CONTINUADA (PAC),PAC EDIFICIO H. VIRXE DA XUNQUEIRA
CIUDAD REAL,Villanueva de la Fuente,VILLANUEVA DE LA FUENTE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL VILLANUEVA DE LA FUENTE
CIUDAD REAL,Villanueva de los Infantes,VILLANUEVA DE LOS INFANTES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLANUEVA DE LOS INFANTES
CIUDAD REAL,Villarrubia de los Ojos,VILLARRUBIA DE LOS OJOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLARRUBIA DE LOS OJOS
CIUDAD REAL,Villarta de San Juan,VILLARTA DE SAN JUAN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLARTA DE SAN JUAN
CIUDAD REAL,Viso del Marqués,VISO DEL MARQUES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL VISO DEL MARQUÉS
CÓRDOBA,Adamuz,ADAMUZ,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL ADAMUZ
CÓRDOBA,Aguilar de la Frontera,AGUILAR DE LA FRONTERA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD AGUILAR
CÓRDOBA,Almodóvar del Río,ALMODÓVAR DEL RÍO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL ALMODÓVAR DEL RÍO
CÓRDOBA,Baena,BAENA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD BAENA - "DR. IGNACIO OSUNA GÓMEZ"
CÓRDOBA,Benamejí,BENAMEJÍ,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD BENAMEJÍ - "FRANCISCO NIETO LUCENA"
CÓRDOBA,Bujalance,BUJALANCE,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD BUJALANCE - "D. ANTONIO FERNÁNDEZ DE MOLINA Y CAÑAS"
CÓRDOBA,Cabra,CABRA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD CABRA - "MATRONA ANTONIA MESA FERNÁNDEZ"
CÓRDOBA,Cardeña,CARDEÑA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL CARDEÑA
CÓRDOBA,"Carlota, La",CARLOTA (LA),SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LA CARLOTA
CÓRDOBA,"Carpio, El",CARPIO (EL),SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL EL CARPIO
CÓRDOBA,Castro del Río,CASTRO DEL RÍO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD CASTRO DEL RÍO
CÓRDOBA,Córdoba,CÓRDOBA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SECTOR SUR - SANTA VICTORIA
CÓRDOBA,Córdoba,CÓRDOBA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD CARLOS CASTILLA DEL PINO
CÓRDOBA,Doña Mencía,DOÑA MENCÍA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL DOÑA MENCÍA
CÓRDOBA,Espejo,ESPEJO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL ESPEJO
CÓRDOBA,Espiel,ESPIEL,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL ESPIEL
CÓRDOBA,Fernán-Núñez,FERNÁN NÚÑEZ,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD FERNÁN NUÑEZ - "DOÑA JOSEFINA CARMONA"
CÓRDOBA,Fuente Obejuna,FUENTE OBEJUNA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL FUENTE OBEJUNA
CÓRDOBA,Fuente Palmera,FUENTE PALMERA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD FUENTE PALMERA
CÓRDOBA,Hinojosa del Duque,HINOJOSA DEL DUQUE,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD HINOJOSA DEL DUQUE
CÓRDOBA,Hornachuelos,HORNACHUELOS,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL HORNACHUELOS
